food_code,food_name_en,food_name_bn,food_group,meal_slots,role,pairs_with_groups,compatibility_score,notes
P057,Pomfret,রূপচাঁদা,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
P059,Pulli paarai,পুলি পাড়াই,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
P063,Rani,রানি মাছ,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
P068,Salmon,স্যালমন মাছ,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
P078,Silver carp,সিলভার কার্প,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
P079,Sole fish,বাঁশপাতা মাছ,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
P083,Telapia,তেলাপিয়া মাছ,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
P084,Tuna,টুনা মাছ,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
P090,Whale shark,তিমি হাঙ্গর,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
P092,Catfish Eggs,মাগুর মাছের ডিম,Marine Fish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.95,"Fish is the heart of Bangladeshi cuisine. Ilish, Rui, Catla etc. served with rice. Pairs with mustard-based gravies."
R002,"Clam, white shell, ribbed",ঝিনুক,Marine Mollusks,"lunch,dinner",side,Cereals and Millets|Spices and Condiments|Other Vegetables,0.7,Clam/octopus are occasional seafood items. Served as side dish with rice.
R003,Octopus,অক্টোপাস,Marine Mollusks,"lunch,dinner",side,Cereals and Millets|Spices and Condiments|Other Vegetables,0.7,Clam/octopus are occasional seafood items. Served as side dish with rice.
Q001,Crab,কাঁকড়া,Marine Shellfish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments,0.85,"Prawns/shrimp are widely eaten as curry with rice. Also used in vegetable dishes (chingri malaikari, etc.)."
Q002,Crab sea,সামুদ্রিক কাঁকড়া,Marine Shellfish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments,0.85,"Prawns/shrimp are widely eaten as curry with rice. Also used in vegetable dishes (chingri malaikari, etc.)."
Q004,"Lobster, king size",গোলদা চিংড়ি,Marine Shellfish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments,0.85,"Prawns/shrimp are widely eaten as curry with rice. Also used in vegetable dishes (chingri malaikari, etc.)."
Q005,Mud crab,শীলা কাঁকড়া,Marine Shellfish,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments,0.85,"Prawns/shrimp are widely eaten as curry with rice. Also used in vegetable dishes (chingri malaikari, etc.)."
12_0001,"Buttermilk, fluid, low fat",ঘোল,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
12_0002,"Cheese, cottage, 25% fat",পনির,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
12_0003,"Curd, sweetened, whole milk",মিষ্টি দই,Milk and Milk Products,"lunch,snack",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.9,Sweetened curd (mishti doi) — iconic Bengali dessert. Pairs with rice or as dessert after meal.
12_0004,"Milk, buffalo, whole fat",মহিষের দুধ,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
12_0005,"Milk, cow, powder, skimmed",স্কিমড পাউডার মিল্ক,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
12_0006,"Milk, cow, powder, whole",ননীযুক্ত গরুর গুঁড়া দুধ,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
12_0007,"Milk, cow, skimmed",গরুর দুধ মাখন তোলা/ননিহীন,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,1.0,Cow milk — universal supplement. Doodh-ruti at breakfast; glass of milk at any time.
12_0008,"Milk, cow, whole fat (pasteurized, UTH)",গরুর দুধ ননি সহ,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
12_0009,"Milk, cow, whole, condensed, sweetened",কনডেন্সড মিল্ক (গরুর),Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
12_0010,"Milk, goat, combined breeds",ছাগলের দুধ,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
12_0011,"Milk, human, colostrum, raw",শালদুধ,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
12_0013,Payesh,পায়েস,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
L001,Buffalo Milk,মহিষের দুধ,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
L002,Cow Milk,গরু দুধ,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
L003,Paneer,পনির বা ছানা,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
L004,Khoa,ঘন দুধ,Milk and Milk Products,"breakfast,snack,all",supplementary,Cereals and Millets|Fruits|Nuts and Oil Seeds|Grain Legumes|Egg and Egg Products|Sugars,0.95,Milk/dahi/paneer are supplementary with all meals. Doodh-ruti at breakfast; curd with lunch; lassi as snack.
14_0001,Coconut water,ডাবের পানি,Miscellaneous Foods,"snack,breakfast",supplementary,Fruits|Nuts and Oil Seeds|Cereals and Millets,0.7,Coconut water (dabar pani) — refreshing natural beverage. Best consumed fresh as a standalone snack.
15_0001,Baking powder,বেকিং পাউডার,Miscellaneous Foods,"snack,breakfast",supplementary,Fruits|Nuts and Oil Seeds|Cereals and Millets,0.5,"Coconut water, betel, vinegar, etc. Occasional beverages and condiments. Best as a snack or palate cleanser."
15_0002,"Betel leaves, raw",পান পাতা,Miscellaneous Foods,"snack,breakfast",supplementary,Fruits|Nuts and Oil Seeds|Cereals and Millets,0.5,"Coconut water, betel, vinegar, etc. Occasional beverages and condiments. Best as a snack or palate cleanser."
15_0003,Honey,মধু,Miscellaneous Foods,"snack,breakfast",supplementary,Fruits|Nuts and Oil Seeds|Cereals and Millets,0.5,"Coconut water, betel, vinegar, etc. Occasional beverages and condiments. Best as a snack or palate cleanser."
15_0004,"Jaggery, sugarcane, solid",আখের গুড়,Miscellaneous Foods,"snack,breakfast",supplementary,Fruits|Nuts and Oil Seeds|Cereals and Millets,0.5,"Coconut water, betel, vinegar, etc. Occasional beverages and condiments. Best as a snack or palate cleanser."
15_0005,"Jaggery/Panela, date palm",খেজুরের গুড়,Miscellaneous Foods,"snack,breakfast",supplementary,Fruits|Nuts and Oil Seeds|Cereals and Millets,0.5,"Coconut water, betel, vinegar, etc. Occasional beverages and condiments. Best as a snack or palate cleanser."
15_0006,"Jagggery liquid, date palm",নলেন গুড়,Miscellaneous Foods,"snack,breakfast",supplementary,Fruits|Nuts and Oil Seeds|Cereals and Millets,0.5,"Coconut water, betel, vinegar, etc. Occasional beverages and condiments. Best as a snack or palate cleanser."
15_0008,"Sugar, white",সাদা চিনি,Miscellaneous Foods,"snack,breakfast",supplementary,Fruits|Nuts and Oil Seeds|Cereals and Millets,0.5,"Coconut water, betel, vinegar, etc. Occasional beverages and condiments. Best as a snack or palate cleanser."
K001,Toddy,তাড়ি,Miscellaneous Foods,"snack,breakfast",supplementary,Fruits|Nuts and Oil Seeds|Cereals and Millets,0.5,"Coconut water, betel, vinegar, etc. Occasional beverages and condiments. Best as a snack or palate cleanser."
J001,Button mushroom fresh,বোতাম মাশরুম (তাজা),Mushrooms,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Other Vegetables|Egg and Egg Products|Spices and Condiments,0.75,Mushroom curries served with rice at lunch or dinner. Umami-rich pairing with egg or dal.
J003,Shiitake mushroom fresh,শিটাকে মাশরুম (তাজা),Mushrooms,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Other Vegetables|Egg and Egg Products|Spices and Condiments,0.75,Mushroom curries served with rice at lunch or dinner. Umami-rich pairing with egg or dal.
J004,Oyster mushroom dried,ঝিনুক মাশরুম (তাজা),Mushrooms,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Other Vegetables|Egg and Egg Products|Spices and Condiments,0.75,Mushroom curries served with rice at lunch or dinner. Umami-rich pairing with egg or dal.
06_0001,"Sunflower seeds, dried",সূর্যমুখী বীজ,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
06_0002,"Cashew nuts, raw",হিজলি বাদাম,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
06_0003,"Chilgoza pine, dried",চিলগোজা বা পাইন বাদাম,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
06_0004,Coconut milk,নারকেলের দুধ,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
06_0005,"Coconut, desiccated",শুকনো নারকেল,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
06_0006,"Coconut, mature kernel",নারকেল,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
06_0007,"Groundnuts/Peanut, raw",চিনা বাদাম,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
06_0008,"Jackfruit seeds, raw",কাঁঠালের বিচি,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
06_0009,"Linseed, raw",তিসি,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
06_0010,"Lotus seeds, dried",শুকনো পদ্মবীজ,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
06_0011,"Lotus seeds, green",কাচা পদ্মবীজ,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
06_0012,"Mustard seeds, dried",সরিষা,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
06_0013,"Pistachio nuts, dried",পেস্তা বাদাম,Nuts and Oil Seeds,"breakfast,snack",supplementary,Milk and Milk Products|Fruits|Cereals and Millets|Sugars,0.78,Nuts and seeds used as snack or added to breakfast dishes. Not common in heavy lunch/dinner.
